DMS_id,arm,alpha,alpha_eff,eps,rho,rho_base,auc,ap,delta,ctl
HLA-A2_TAPBPR_meanscore_5WER,rand0,-2.0,-1.7708897377368344,0.1557220220565796,0.4002765778485809,0.3996212818779884,0.9956427015250544,0.969185045770904,0.0006552959705924954,random
HLA-A2_TAPBPR_meanscore_5WER,rand1,-2.0,-1.786070096047935,0.1557220369577407,0.4006220906054472,0.3996212818779884,0.9989651416122004,0.9930271474460712,0.0010008087274587796,random
HLA-A2_TAPBPR_meanscore_5WER,rand2,-2.0,-1.870352129682289,0.1557220369577407,0.4004417581806155,0.3996212818779884,0.9895969498910676,0.9340116460166736,0.0008204763026271045,random
HLA-A2_TAPBPR_meanscore_5WER,shuffled,-2.0,-1.9169526750166472,0.1557220518589019,0.3979295552704811,0.3996212818779884,0.9991013071895424,0.9943443809878336,-0.0016917266075073267,shuffled
HLA-A2_TAPBPR_meanscore_5WER,iface,-1.0,-1.0,0.0778610184788703,0.3972789680042995,0.3996212818779884,0.5212145969498911,0.1479430423682835,-0.0023423138736888838,iface
HLA-A2_TAPBPR_meanscore_5WER,rand0,-1.0,-0.8854448688684172,0.0778610110282898,0.4001278127075301,0.3996212818779884,0.9985021786492374,0.9891131280969024,0.0005065308295417181,random
HLA-A2_TAPBPR_meanscore_5WER,rand1,-1.0,-0.8930350480239675,0.0778610184788703,0.4002445503803508,0.3996212818779884,0.9991830065359476,0.9943869998460196,0.0006232685023623841,random
HLA-A2_TAPBPR_meanscore_5WER,rand2,-1.0,-0.9351760648411443,0.0778610110282898,0.4000700627444988,0.3996212818779884,0.9976851851851852,0.9828280254645868,0.00044878086651040094,random
HLA-A2_TAPBPR_meanscore_5WER,shuffled,-1.0,-0.9584763375083236,0.0778610259294509,0.3988789773158975,0.3996212818779884,0.9992374727668843,0.9950788582286764,-0.0007423045620909008,shuffled
HLA-A2_TAPBPR_meanscore_5WER,iface,-0.5,-0.5,0.0389305129647254,0.3984785173224549,0.3996212818779884,0.9992374727668843,0.9947154044989142,-0.0011427645555335264,iface
HLA-A2_TAPBPR_meanscore_5WER,rand0,-0.5,-0.4427224344342086,0.0389305055141449,0.399969594440959,0.3996212818779884,0.9990196078431371,0.9930069865715144,0.00034831256297057633,random
HLA-A2_TAPBPR_meanscore_5WER,rand1,-0.5,-0.4465175240119837,0.0389305092394351,0.3999904781036664,0.3996212818779884,0.999210239651416,0.9945304307123422,0.0003691962256779924,random
HLA-A2_TAPBPR_meanscore_5WER,rand2,-0.5,-0.4675880324205722,0.0389305055141449,0.3999081021282687,0.3996212818779884,0.9986383442265796,0.9900676876387836,0.00028682025028031743,random
HLA-A2_TAPBPR_meanscore_5WER,shuffled,-0.5,-0.4792381687541618,0.0389305129647254,0.3992416071574141,0.3996212818779884,0.9992647058823528,0.995044415457318,-0.00037967472057431895,shuffled
HLA-A2_TAPBPR_meanscore_5WER,iface,0.5,0.5,0.0389305129647254,0.4007233678557333,0.3996212818779884,0.9992374727668843,0.9947154044989142,0.0011020859777449155,iface
HLA-A2_TAPBPR_meanscore_5WER,rand0,0.5,0.4427224344342086,0.0389305055141449,0.3993813164263166,0.3996212818779884,0.9992919389978212,0.9951913446374532,-0.0002399654516718197,random
HLA-A2_TAPBPR_meanscore_5WER,rand1,0.5,0.4465175240119837,0.0389305092394351,0.399265694845113,0.3996212818779884,0.9992374727668843,0.9946893317297316,-0.00035558703287541515,random
HLA-A2_TAPBPR_meanscore_5WER,rand2,0.5,0.4675880324205722,0.0389305055141449,0.3995260104136493,0.3996212818779884,0.998937908496732,0.9933664594463574,-9.527146433907507e-05,random
HLA-A2_TAPBPR_meanscore_5WER,shuffled,0.5,0.4792381687541618,0.0389305129647254,0.3999741487555835,0.3996212818779884,0.9991013071895424,0.99366967905886,0.0003528668775951149,shuffled
HLA-A2_TAPBPR_meanscore_5WER,iface,1.0,1.0,0.0778610259294509,0.4017123596406714,0.3996212818779884,0.9992374727668843,0.9947154044989142,0.0020910777626830246,iface
HLA-A2_TAPBPR_meanscore_5WER,rand0,1.0,0.8854448688684172,0.0778610110282898,0.3988686570623595,0.3996212818779884,0.9991013071895424,0.9940450951491662,-0.0007526248156288773,random
HLA-A2_TAPBPR_meanscore_5WER,rand1,1.0,0.8930350480239675,0.0778610184788703,0.3989026171101348,0.3996212818779884,0.9991557734204792,0.9939908315720404,-0.000718664767853594,random
HLA-A2_TAPBPR_meanscore_5WER,rand2,1.0,0.9351760648411443,0.0778610184788703,0.399207818218304,0.3996212818779884,0.9977668845315903,0.986091315644276,-0.000413463659684421,random
HLA-A2_TAPBPR_meanscore_5WER,shuffled,1.0,0.9584763375083236,0.0778610259294509,0.4002055952816497,0.3996212818779884,0.9989651416122004,0.9928287212148426,0.000584313403661274,shuffled
HLA-A2_TAPBPR_meanscore_5WER,iface,2.0,2.0,0.1557220369577407,0.4035759535313912,0.3996212818779884,0.9992374727668843,0.9947154044989142,0.003954671653402797,iface
HLA-A2_TAPBPR_meanscore_5WER,rand0,2.0,1.7708897377368344,0.1557220220565796,0.3977320720992318,0.3996212818779884,0.9969226579520698,0.9792373890048712,-0.0018892097787566176,random
HLA-A2_TAPBPR_meanscore_5WER,rand1,2.0,1.786070096047935,0.1557220369577407,0.3980525378745247,0.3996212818779884,0.99880174291939,0.99181187617707,-0.0015687440034636846,random
HLA-A2_TAPBPR_meanscore_5WER,rand2,2.0,1.870352129682289,0.1557220220565796,0.3983209381796187,0.3996212818779884,0.9890522875816992,0.9283726903080656,-0.001300343698369677,random
HLA-A2_TAPBPR_meanscore_5WER,shuffled,2.0,1.9169526750166472,0.1557220518589019,0.4004960779105808,0.3996212818779884,0.9985838779956429,0.9902092922128856,0.0008747960325923843,shuffled
HLA-A2_TAPBPR_meanscore_5WER,iface,4.0,4.0,0.3114440739154815,0.4064258760065813,0.3996212818779884,0.9992374727668843,0.9947154044989142,0.006804594128592911,iface
HLA-A2_TAPBPR_meanscore_5WER,rand0,4.0,3.541779475473669,0.3114440441131592,0.3948918663159826,0.3996212818779884,0.9804738562091504,0.8807092677615819,-0.00472941556200579,random
HLA-A2_TAPBPR_meanscore_5WER,rand1,4.0,3.57214019209587,0.3114440739154815,0.3958229381708964,0.3996212818779884,0.9976851851851852,0.9851082534096792,-0.003798343707091978,random
HLA-A2_TAPBPR_meanscore_5WER,rand2,4.0,3.740704259364578,0.3114440739154815,0.3952248501558935,0.3996212818779884,0.9537037037037036,0.7507990784328908,-0.004396431722094918,random
HLA-A2_TAPBPR_meanscore_5WER,shuffled,4.0,3.8339053500332954,0.3114441037178039,0.4006469764569701,0.3996212818779884,0.996813725490196,0.9781006998817332,0.0010256945789817173,shuffled
HLA-A2_TAPBPR_meanscore_5WER,iface,8.0,8.0,0.6228881478309631,0.4091539856814102,0.3996212818779884,0.9992374727668843,0.9947154044989142,0.009532703803421805,iface
HLA-A2_TAPBPR_meanscore_5WER,rand0,8.0,7.083558950947338,0.6228880882263184,0.3880490414918608,0.3996212818779884,0.9120642701525056,0.6302833919965388,-0.011572240386127586,random
HLA-A2_TAPBPR_meanscore_5WER,rand1,8.0,7.14428038419174,0.6228881478309631,0.3903829314688348,0.3996212818779884,0.9929738562091504,0.9562461332731124,-0.009238350409153606,random
HLA-A2_TAPBPR_meanscore_5WER,rand2,8.0,7.481408518729156,0.6228881478309631,0.3891105945860382,0.3996212818779884,0.8625272331154684,0.456623677667078,-0.010510687291950205,random
HLA-A2_TAPBPR_meanscore_5WER,shuffled,8.0,7.667810700066589,0.6228882074356079,0.3981571324942838,0.3996212818779884,0.9885076252723312,0.9297844966428578,-0.0014641493837045938,shuffled
CD19_FMC63_Fitness_7URV,iface,-8.0,-8.0,0.7134056091308594,0.5919017445741901,0.5449267524589393,0.0,0.0486739477680787,0.0469749921152508,iface
CD19_FMC63_Fitness_7URV,rand0,-8.0,-7.415882911885125,0.7134056091308594,0.5416159006005371,0.5449267524589393,0.9122192707075586,0.5935229793504154,-0.003310851858402186,random
CD19_FMC63_Fitness_7URV,rand1,-8.0,-7.693236157473747,0.7134056687355042,0.5462892322315817,0.5449267524589393,0.9893745472108186,0.9143034594045598,0.0013624797726423665,random
CD19_FMC63_Fitness_7URV,rand2,-8.0,-8.975608335889673,0.7134056091308594,0.5641218709684782,0.5449267524589393,0.955988891572084,0.725437743987967,0.019195118509538922,random
CD19_FMC63_Fitness_7URV,shuffled,-8.0,-7.550028926013543,0.7134056091308594,0.5655130917238871,0.5449267524589393,1.0,1.0,0.020586339264947795,shuffled
CD19_FMC63_Fitness_7URV,iface,-4.0,-4.0,0.3567028045654297,0.5645646109358886,0.5449267524589393,0.0,0.0486739477680787,0.01963785847694932,iface
CD19_FMC63_Fitness_7URV,rand0,-4.0,-3.7079414559425614,0.3567028045654297,0.544515679213405,0.5449267524589393,0.98883120019319,0.9233022421707712,-0.0004110732455342436,random
CD19_FMC63_Fitness_7URV,rand1,-4.0,-3.846618078736873,0.3567028343677521,0.5451978230184832,0.5449267524589393,0.9998188843274572,0.998270686053429,0.0002710705595438956,random
CD19_FMC63_Fitness_7URV,rand2,-4.0,-4.487804167944836,0.3567028045654297,0.5506713842285272,0.5449267524589393,0.996498430330838,0.9679051342648306,0.005744631769587949,random
CD19_FMC63_Fitness_7URV,shuffled,-4.0,-3.775014463006772,0.3567028045654297,0.5530350570698579,0.5449267524589393,1.0,1.0,0.008108304610918604,shuffled
CD19_FMC63_Fitness_7URV,iface,-2.0,-2.0,0.1783514022827148,0.5502649453621622,0.5449267524589393,0.0,0.0486739477680787,0.005338192903222905,iface
CD19_FMC63_Fitness_7URV,rand0,-2.0,-1.8539707279712807,0.1783514022827148,0.545358204407288,0.5449267524589393,0.9996377686549144,0.9962882046377148,0.0004314519483487045,random
CD19_FMC63_Fitness_7URV,rand1,-2.0,-1.923309039368437,0.178351417183876,0.545756138440784,0.5449267524589393,1.0,1.0,0.0008293859818446769,random
CD19_FMC63_Fitness_7URV,rand2,-2.0,-2.243902083972418,0.1783514022827148,0.5452073655982076,0.5449267524589393,0.9999396281091524,0.9994192799070848,0.0002806131392683042,random
CD19_FMC63_Fitness_7URV,shuffled,-2.0,-1.8875072315033856,0.1783514022827148,0.5482192848735289,0.5449267524589393,1.0,1.0,0.0032925324145895996,shuffled
CD19_FMC63_Fitness_7URV,iface,-1.0,-1.0,0.0891757011413574,0.5466426207303512,0.5449267524589393,0.5279521854624487,0.114624423503983,0.0017158682714119022,iface
CD19_FMC63_Fitness_7URV,rand0,-1.0,-0.9269853639856406,0.0891757011413574,0.5451719572846303,0.5449267524589393,1.0,1.0,0.00024520482569101443,random
CD19_FMC63_Fitness_7URV,rand1,-1.0,-0.9616545196842184,0.089175708591938,0.545550938083004,0.5449267524589393,1.0,1.0,0.0006241856240647436,random
CD19_FMC63_Fitness_7URV,rand2,-1.0,-1.121951041986209,0.0891757011413574,0.5443875235126218,0.5449267524589393,1.0,1.0,-0.000539228946317527,random
CD19_FMC63_Fitness_7URV,shuffled,-1.0,-0.9437536157516928,0.0891757011413574,0.54640971296113,0.5449267524589393,1.0,1.0,0.0014829605021906556,shuffled
CD19_FMC63_Fitness_7URV,iface,-0.5,-0.5,0.0445878505706787,0.5454910345968305,0.5449267524589393,1.0,1.0,0.00056428213789117,iface
CD19_FMC63_Fitness_7URV,rand0,-0.5,-0.4634926819928203,0.0445878505706787,0.5449963222823089,0.5449267524589393,1.0,1.0,6.956982336958628e-05,random
CD19_FMC63_Fitness_7URV,rand1,-0.5,-0.4808272598421091,0.044587854295969,0.5453298752792967,0.5449267524589393,1.0,1.0,0.0004031228203573711,random
CD19_FMC63_Fitness_7URV,rand2,-0.5,-0.5609755209931045,0.0445878505706787,0.5444904626610052,0.5449267524589393,1.0,1.0,-0.0004362897979340863,random
CD19_FMC63_Fitness_7URV,shuffled,-0.5,-0.4718768078758464,0.0445878505706787,0.5456732626445765,0.5449267524589393,1.0,1.0,0.0007465101856372058,shuffled
CD19_FMC63_Fitness_7URV,iface,0.5,0.5,0.0445878505706787,0.5447666108868432,0.5449267524589393,1.0,1.0,-0.00016014157209609525,iface
CD19_FMC63_Fitness_7URV,rand0,0.5,0.4634926819928203,0.0445878505706787,0.5447279493245643,0.5449267524589393,1.0,1.0,-0.00019880313437503627,random
CD19_FMC63_Fitness_7URV,rand1,0.5,0.4808272598421091,0.044587854295969,0.5442489212206547,0.5449267524589393,1.0,1.0,-0.0006778312382845764,random
CD19_FMC63_Fitness_7URV,rand2,0.5,0.5609755209931045,0.0445878505706787,0.5454994267068523,0.5449267524589393,1.0,1.0,0.0005726742479129632,random
CD19_FMC63_Fitness_7URV,shuffled,0.5,0.4718768078758464,0.0445878505706787,0.5441040941949338,0.5449267524589393,1.0,1.0,-0.0008226582640055158,shuffled
CD19_FMC63_Fitness_7URV,iface,1.0,1.0,0.0891757011413574,0.5450355274215671,0.5449267524589393,1.0,1.0,0.00010877496262784447,iface
CD19_FMC63_Fitness_7URV,rand0,1.0,0.9269853639856406,0.0891757011413574,0.5446530149858098,0.5449267524589393,1.0,1.0,-0.00027373747312953167,random
CD19_FMC63_Fitness_7URV,rand1,1.0,0.9616545196842184,0.089175708591938,0.5436059236620158,0.5449267524589393,1.0,1.0,-0.0013208287969235233,random
CD19_FMC63_Fitness_7URV,rand2,1.0,1.121951041986209,0.0891757011413574,0.546368505200845,0.5449267524589393,1.0,1.0,0.0014417527419057219,random
CD19_FMC63_Fitness_7URV,shuffled,1.0,0.9437536157516928,0.0891757011413574,0.5432434782577727,0.5449267524589393,1.0,1.0,-0.0016832742011665403,shuffled
CD19_FMC63_Fitness_7URV,iface,2.0,2.0,0.1783514022827148,0.5459723625434337,0.5449267524589393,1.0,1.0,0.0010456100844944416,iface
CD19_FMC63_Fitness_7URV,rand0,2.0,1.8539707279712807,0.1783514022827148,0.5448194054340899,0.5449267524589393,1.0,1.0,-0.00010734702484938019,random
CD19_FMC63_Fitness_7URV,rand1,2.0,1.923309039368437,0.178351417183876,0.5420144404675084,0.5449267524589393,1.0,1.0,-0.002912311991430938,random
CD19_FMC63_Fitness_7URV,rand2,2.0,2.243902083972418,0.1783514022827148,0.54887399741265,0.5449267524589393,1.0,1.0,0.003947244953710682,random
CD19_FMC63_Fitness_7URV,shuffled,2.0,1.8875072315033856,0.1783514022827148,0.5415403483475721,0.5449267524589393,1.0,1.0,-0.0033864041113671473,shuffled
CD19_FMC63_Fitness_7URV,iface,4.0,4.0,0.3567028045654297,0.5473436835110674,0.5449267524589393,1.0,1.0,0.002416931052128146,iface
CD19_FMC63_Fitness_7URV,rand0,4.0,3.7079414559425614,0.3567028045654297,0.5453625682516352,0.5449267524589393,0.9970417773484666,0.9747988451205144,0.00043581579269591497,random
CD19_FMC63_Fitness_7URV,rand1,4.0,3.846618078736873,0.3567028343677521,0.5392262567864042,0.5449267524589393,0.9998188843274572,0.9982146398119036,-0.005700495672535055,random
CD19_FMC63_Fitness_7URV,rand2,4.0,4.487804167944836,0.3567028045654297,0.5562079913157398,0.5449267524589393,0.9986718184013524,0.9888820562440588,0.011281238856800546,random
CD19_FMC63_Fitness_7URV,shuffled,4.0,3.775014463006772,0.3567028045654297,0.5379805510082659,0.5449267524589393,1.0,1.0,-0.006946201450673373,shuffled
CD19_FMC63_Fitness_7URV,iface,8.0,8.0,0.7134056091308594,0.5546561732065708,0.5449267524589393,1.0,1.0,0.009729420747631501,iface
CD19_FMC63_Fitness_7URV,rand0,8.0,7.415882911885125,0.7134056091308594,0.5431874225181187,0.5449267524589393,0.9599130644771794,0.7705334938713029,-0.0017393299408205998,random
CD19_FMC63_Fitness_7URV,rand1,8.0,7.693236157473747,0.7134056687355042,0.5402831258251756,0.5449267524589393,0.9911253320453997,0.9359780124885132,-0.00464362663376372,random
CD19_FMC63_Fitness_7URV,rand2,8.0,8.975608335889673,0.7134056091308594,0.5691995659120699,0.5449267524589393,0.9632335184737986,0.8190597496741725,0.024272813453130593,random
CD19_FMC63_Fitness_7URV,shuffled,8.0,7.550028926013543,0.7134056091308594,0.5290414084844453,0.5449267524589393,1.0,1.0,-0.015885343974494037,shuffled
CXCR4_CXCL12_enrich_8U4O,iface,-8.0,-8.0,0.7543902397155762,0.2120571614510582,0.1997548896455138,0.0008224135095125,0.0913542845304184,0.012302271805544412,iface
CXCR4_CXCL12_enrich_8U4O,rand0,-8.0,-8.080181640038228,0.7543902397155762,0.2099823131504732,0.1997548896455138,0.9749438017435168,0.9118706485722148,0.010227423504959393,random
CXCR4_CXCL12_enrich_8U4O,rand1,-8.0,-8.912734063387191,0.7543903589248657,0.1982648410803382,0.1997548896455138,0.989473107078239,0.9642380381533576,-0.0014900485651755946,random
CXCR4_CXCL12_enrich_8U4O,rand2,-8.0,-7.504450783787186,0.7543903589248657,0.1969287863522339,0.1997548896455138,0.9991227589231866,0.9957441748867012,-0.002826103293279897,random
CXCR4_CXCL12_enrich_8U4O,shuffled,-8.0,-9.007391906420184,0.7543904185295105,0.1989789062769647,0.1997548896455138,0.8297604035308953,0.4882957419317291,-0.000775983368549088,shuffled
CXCR4_CXCL12_enrich_8U4O,iface,-4.0,-4.0,0.3771951198577881,0.2074408676250411,0.1997548896455138,0.0008224135095125,0.0913542845304184,0.007685977979527303,iface
CXCR4_CXCL12_enrich_8U4O,rand0,-4.0,-4.040090820019114,0.3771951198577881,0.2056726831175318,0.1997548896455138,0.9947365535391196,0.9778772214791712,0.0059177934720180125,random
CXCR4_CXCL12_enrich_8U4O,rand1,-4.0,-4.456367031693596,0.3771952092647552,0.1999964429600889,0.1997548896455138,0.9970393113657549,0.987544272814953,0.00024155331457509366,random
CXCR4_CXCL12_enrich_8U4O,rand2,-4.0,-3.752225391893593,0.3771951794624328,0.1991013704455606,0.1997548896455138,0.9991775864904874,0.9960317791432444,-0.000653519199953212,random
CXCR4_CXCL12_enrich_8U4O,shuffled,-4.0,-4.503695953210093,0.3771952092647552,0.200890417471006,0.1997548896455138,0.940457261911289,0.7836631974482642,0.0011355278254921997,shuffled
CXCR4_CXCL12_enrich_8U4O,iface,-2.0,-2.0,0.188597559928894,0.203868654398105,0.1997548896455138,0.0008224135095125,0.0913542845304184,0.0041137647525912036,iface
CXCR4_CXCL12_enrich_8U4O,rand0,-2.0,-2.020045410009557,0.188597559928894,0.2027713144488592,0.1997548896455138,0.9985744832501782,0.9933277928356008,0.0030164248033454077,random
CXCR4_CXCL12_enrich_8U4O,rand1,-2.0,-2.2281835158467977,0.1885975897312164,0.199891209809516,0.1997548896455138,0.9987937935193816,0.9942890648482796,0.00013632016400219604,random
CXCR4_CXCL12_enrich_8U4O,rand2,-2.0,-1.8761126959467964,0.1885975897312164,0.1994548326489705,0.1997548896455138,0.9992324140577884,0.99629574135497,-0.0003000569965433131,random
CXCR4_CXCL12_enrich_8U4O,shuffled,-2.0,-2.2518479766050463,0.1885976046323776,0.2005848192330076,0.1997548896455138,0.9846482811557652,0.93708059652151,0.0008299295874938106,shuffled
CXCR4_CXCL12_enrich_8U4O,iface,-1.0,-1.0,0.094298779964447,0.2019702199206269,0.1997548896455138,0.4843467295356105,0.1610005310442505,0.0022153302751130866,iface
CXCR4_CXCL12_enrich_8U4O,rand0,-1.0,-1.0100227050047783,0.094298779964447,0.2013008458055329,0.1997548896455138,0.9991775864904874,0.9960844710575106,0.0015459561600190963,random
CXCR4_CXCL12_enrich_8U4O,rand1,-1.0,-1.1140917579233989,0.0942987948656082,0.1997907303063636,0.1997548896455138,0.9991775864904874,0.9960408168399996,3.5840660849800754e-05,random
CXCR4_CXCL12_enrich_8U4O,rand2,-1.0,-0.9380563479733982,0.0942987948656082,0.1996607796964375,0.1997548896455138,0.9992324140577884,0.99629574135497,-9.410994907629866e-05,random
CXCR4_CXCL12_enrich_8U4O,shuffled,-1.0,-1.1259239883025232,0.0942988023161888,0.2002267803895442,0.1997548896455138,0.997313449202259,0.98906602511862,0.00047189074403039544,shuffled
CXCR4_CXCL12_enrich_8U4O,iface,-0.5,-0.5,0.0471493899822235,0.200846652792131,0.1997548896455138,0.9991775864904874,0.9960553567395852,0.0010917631466171862,iface
CXCR4_CXCL12_enrich_8U4O,rand0,-0.5,-0.5050113525023893,0.0471493899822235,0.200504082335827,0.1997548896455138,0.9991775864904874,0.9960317791432444,0.0007491926903132051,random
CXCR4_CXCL12_enrich_8U4O,rand1,-0.5,-0.5570458789616994,0.0471493974328041,0.1997532264149135,0.1997548896455138,0.9991227589231866,0.9957913945278598,-1.6632306003017128e-06,random
CXCR4_CXCL12_enrich_8U4O,rand2,-0.5,-0.4690281739866991,0.0471493974328041,0.1997121863798984,0.1997548896455138,0.9992324140577884,0.99629574135497,-4.2703265615395836e-05,random
CXCR4_CXCL12_enrich_8U4O,shuffled,-0.5,-0.5629619941512616,0.0471494011580944,0.1999964894949139,0.1997548896455138,0.9987937935193816,0.9948196812191414,0.00024159984940008705,shuffled
CXCR4_CXCL12_enrich_8U4O,iface,0.5,0.5,0.0471493899822235,0.1984440149036576,0.1997548896455138,0.9991775864904874,0.9960553567395852,-0.001310874741856205,iface
CXCR4_CXCL12_enrich_8U4O,rand0,0.5,0.5050113525023893,0.0471493974328041,0.1989112293348984,0.1997548896455138,0.9992324140577884,0.9963284210965426,-0.0008436603106153906,random
CXCR4_CXCL12_enrich_8U4O,rand1,0.5,0.5570458789616994,0.0471494011580944,0.1997622940101895,0.1997548896455138,0.99934206919239,0.9968708534546716,7.404364675694941e-06,random
CXCR4_CXCL12_enrich_8U4O,rand2,0.5,0.4690281739866991,0.0471493974328041,0.1996435224406847,0.1997548896455138,0.9991775864904874,0.9960553567395852,-0.00011136720482909923,random
CXCR4_CXCL12_enrich_8U4O,shuffled,0.5,0.5629619941512616,0.0471494011580944,0.1994477682668337,0.1997548896455138,0.9983551729809748,0.9918500723230026,-0.0003071213786801086,shuffled
CXCR4_CXCL12_enrich_8U4O,iface,1.0,1.0,0.094298779964447,0.1971154422354025,0.1997548896455138,0.9991775864904874,0.9960553567395852,-0.0026394474101112952,iface
CXCR4_CXCL12_enrich_8U4O,rand0,1.0,1.0100227050047783,0.094298779964447,0.1981040322340826,0.1997548896455138,0.9990679313558858,0.9955238024440104,-0.0016508574114312002,random
CXCR4_CXCL12_enrich_8U4O,rand1,1.0,1.1140917579233989,0.0942988023161888,0.1996675796493792,0.1997548896455138,0.9992324140577884,0.9964259524262752,-8.730999613459911e-05,random
CXCR4_CXCL12_enrich_8U4O,rand2,1.0,0.9380563479733982,0.0942987948656082,0.1995328622658268,0.1997548896455138,0.9991775864904874,0.9960553567395852,-0.00022202737968698982,random
CXCR4_CXCL12_enrich_8U4O,shuffled,1.0,1.1259239883025232,0.0942988023161888,0.1990964071019479,0.1997548896455138,0.9963813805581446,0.9818496323482272,-0.0006584825435659025,shuffled
CXCR4_CXCL12_enrich_8U4O,iface,2.0,2.0,0.188597559928894,0.1940374445646695,0.1997548896455138,0.9991775864904874,0.9960553567395852,-0.005717445080844291,iface
CXCR4_CXCL12_enrich_8U4O,rand0,2.0,2.020045410009557,0.188597559928894,0.1967634176849313,0.1997548896455138,0.9984100005482756,0.9925625587249732,-0.002991471960582498,random
CXCR4_CXCL12_enrich_8U4O,rand1,2.0,2.2281835158467977,0.1885975897312164,0.199630675131467,0.1997548896455138,0.9989034486539832,0.9950310309470534,-0.00012421451404678874,random
CXCR4_CXCL12_enrich_8U4O,rand2,2.0,1.8761126959467964,0.1885975897312164,0.1986439837660369,0.1997548896455138,0.9991775864904874,0.9960553567395852,-0.0011109058794769033,random
CXCR4_CXCL12_enrich_8U4O,shuffled,2.0,2.2518479766050463,0.1885976046323776,0.1983353115347001,0.1997548896455138,0.987773452491913,0.940766528591173,-0.0014195781108136962,shuffled
CXCR4_CXCL12_enrich_8U4O,iface,4.0,4.0,0.3771951198577881,0.1868462791590771,0.1997548896455138,0.9991775864904874,0.9960553567395852,-0.012908610486436711,iface
CXCR4_CXCL12_enrich_8U4O,rand0,4.0,4.040090820019114,0.3771951198577881,0.1942009255600793,0.1997548896455138,0.9956137946159328,0.98016568038127,-0.005553964085434487,random
CXCR4_CXCL12_enrich_8U4O,rand1,4.0,4.456367031693596,0.3771951794624328,0.1993789675453532,0.1997548896455138,0.9975327594714622,0.9884941044571252,-0.0003759221001606028,random
CXCR4_CXCL12_enrich_8U4O,rand2,4.0,3.752225391893593,0.3771951794624328,0.1941608133383962,0.1997548896455138,0.9992324140577884,0.996337784474744,-0.0055940763071176125,random
CXCR4_CXCL12_enrich_8U4O,shuffled,4.0,4.503695953210093,0.3771952092647552,0.1964761281719517,0.1997548896455138,0.961840013158616,0.8486169029904399,-0.0032787614735620974,shuffled
CXCR4_CXCL12_enrich_8U4O,iface,8.0,8.0,0.7543902397155762,0.1695055579420727,0.1997548896455138,0.9991775864904874,0.9960553567395852,-0.0302493317034411,iface
CXCR4_CXCL12_enrich_8U4O,rand0,8.0,8.080181640038228,0.7543902397155762,0.1890527638379211,0.1997548896455138,0.9814134546850156,0.9139691980535588,-0.010702125807592694,random
CXCR4_CXCL12_enrich_8U4O,rand1,8.0,8.912734063387191,0.7543904185295105,0.1972281324968199,0.1997548896455138,0.9893086243763364,0.9526203162965609,-0.002526757148693909,random
CXCR4_CXCL12_enrich_8U4O,rand2,8.0,7.504450783787186,0.7543903589248657,0.1767341083469836,0.1997548896455138,0.9992324140577884,0.9963668987926696,-0.02302078129853019,random
CXCR4_CXCL12_enrich_8U4O,shuffled,8.0,9.007391906420184,0.7543904185295105,0.1885982864614591,0.1997548896455138,0.8948955534842918,0.6918688886128462,-0.011156603184054703,shuffled
ACE2_SARS2-RBD_enrich_6M17,iface,-8.0,-8.0,0.5682982802391052,0.2252739651324495,0.2479105765314346,0.0,0.0239942914976221,-0.022636611398985124,iface
ACE2_SARS2-RBD_enrich_6M17,rand0,-8.0,-6.460089706638522,0.56829833984375,0.2494734978342165,0.2479105765314346,1.0,1.0,0.0015629213027818778,random
ACE2_SARS2-RBD_enrich_6M17,rand1,-8.0,-6.33316523081549,0.56829833984375,0.254051637137086,0.2479105765314346,1.0,1.0,0.006141060605651394,random
ACE2_SARS2-RBD_enrich_6M17,rand2,-8.0,-6.762572824883559,0.5682982802391052,0.2491019270509192,0.2479105765314346,0.99821914938194,0.9632276949716158,0.0011913505194845742,random
ACE2_SARS2-RBD_enrich_6M17,shuffled,-8.0,-6.078619771595333,0.5682982206344604,0.2514180065189905,0.2479105765314346,0.9990833857112926,0.9829608629198234,0.0035074299875558768,shuffled
ACE2_SARS2-RBD_enrich_6M17,iface,-4.0,-4.0,0.284149169921875,0.2389362275502224,0.2479105765314346,0.0,0.0239942914976221,-0.008974348981212216,iface
ACE2_SARS2-RBD_enrich_6M17,rand0,-4.0,-3.230044853319261,0.284149169921875,0.2521484724649518,0.2479105765314346,1.0,1.0,0.0042378959335171995,random
ACE2_SARS2-RBD_enrich_6M17,rand1,-4.0,-3.166582615407745,0.284149169921875,0.2532515297062536,0.2479105765314346,1.0,1.0,0.005340953174818974,random
ACE2_SARS2-RBD_enrich_6M17,rand2,-4.0,-3.38128641244178,0.2841491401195526,0.2500148097200263,0.2479105765314346,0.9999738110203226,0.9994714587737844,0.0021042331885917087,random
ACE2_SARS2-RBD_enrich_6M17,shuffled,-4.0,-3.0393098857976666,0.2841491103172302,0.246204817839302,0.2479105765314346,1.0,1.0,-0.001705758692132603,shuffled
ACE2_SARS2-RBD_enrich_6M17,iface,-2.0,-2.0,0.1420745700597763,0.2447800053221613,0.2479105765314346,0.0,0.0239942914976221,-0.0031305712092733196,iface
ACE2_SARS2-RBD_enrich_6M17,rand0,-2.0,-1.6150224266596305,0.1420745849609375,0.2508081458163536,0.2479105765314346,1.0,1.0,0.002897569284918966,random
